kid,chunks,err,tot,miss,geno,phaserate,genorate
6,2,4613,7459,0,570,0.618447513071457,0.0764177503686821
7,2,1132,7459,0,182,0.151762970907628,0.0244000536264915
8,2,185,7459,0,141,0.0248022523126424,0.0189033382490951
9,2,106,7459,0,76,0.0142110202440005,0.010189033382491
10,2,925,7459,0,870,0.124011261563212,0.116637618983778
1,1,803,7663,0,759,0.104789247031189,0.0990473704815346
2,1,60,7663,0,16,0.00782983165861934,0.00208795510896516
3,1,214,7663,0,176,0.027926399582409,0.0229675061986167
4,1,88,7663,0,58,0.0114837530993084,0.0075688372699987
5,1,4128,7663,0,130,0.538692418113011,0.0169646352603419
6,1,800,7663,0,748,0.104397755448258,0.0976119013441211
7,1,138,7663,0,90,0.0180086128148245,0.011744747487929
8,1,69,7663,0,41,0.00900430640741224,0.00535038496672322
9,1,178,7663,0,144,0.0232285005872374,0.0187915959806864
10,1,2047,7663,0,41,0.26712775675323,0.00535038496672322
1,2,43,7617,0,10,0.00564526716555074,0.00131285282919785
2,2,44,7617,0,12,0.00577655244847053,0.00157542339503742
3,2,416,7617,0,387,0.0546146776946304,0.0508074044899567
4,2,42,7617,0,29,0.00551398188263096,0.00380727320467376
5,2,1796,7617,0,461,0.235788368123933,0.0605225154260207
6,2,114,7617,0,89,0.0149665222528555,0.0116843901798608
7,2,37,7617,0,15,0.00485755546803203,0.00196927924379677
8,2,1997,7617,0,1252,0.26217670999081,0.16436917421557
9,2,73,7617,0,43,0.00958382565314428,0.00564526716555074
10,2,148,7617,0,131,0.0194302218721281,0.0171983720624918
1,7,146,7300,0,62,0.02,0.00849315068493151
2,7,211,7300,0,132,0.0289041095890411,0.0180821917808219
3,7,186,7300,0,94,0.0254794520547945,0.0128767123287671
4,7,302,7300,0,184,0.0413698630136986,0.0252054794520548
5,7,242,7300,0,148,0.0331506849315069,0.0202739726027397
6,7,545,7300,0,504,0.0746575342465753,0.069041095890411
7,7,422,7300,0,273,0.0578082191780822,0.0373972602739726
8,7,172,7300,0,82,0.0235616438356164,0.0112328767123288
9,7,3802,7300,0,362,0.520821917808219,0.0495890410958904
10,7,409,7300,0,360,0.056027397260274,0.0493150684931507
1,1,1596,7553,0,1562,0.211306765523633,0.206805242949821
2,1,86,7553,0,40,0.0113862041572885,0.00529590891036674
3,1,193,7553,0,153,0.0255527604925195,0.0202568515821528
4,1,633,7553,0,485,0.0838077585065537,0.0642128955381967
5,1,62,7553,0,30,0.00820865881106845,0.00397193168277506
6,1,64,7553,0,40,0.00847345425658679,0.00529590891036674
7,1,1125,7553,0,264,0.148947438104065,0.0349529988084205
8,1,1306,7553,0,358,0.172911425923474,0.0473983847477823
9,1,394,7553,0,259,0.0521647027671124,0.0342910101946247
10,1,2374,7553,0,49,0.314312193830266,0.00648748841519926
1,2,152,7365,0,96,0.0206381534283775,0.0130346232179226
2,2,62,7365,0,4,0.00841819416157502,0.000543109300746775
3,2,623,7365,0,584,0.0845892735913103,0.0792939579090292
4,2,1322,7365,0,325,0.179497623896809,0.0441276306856755
5,2,566,7365,0,531,0.0768499660556687,0.0720977596741344
6,2,1225,7365,0,14,0.1663272233537,0.00190088255261371
7,2,539,7365,0,245,0.073183978275628,0.03326544467074
8,2,1878,7365,0,232,0.254989816700611,0.031500339443313
9,2,1263,7365,0,139,0.171486761710794,0.0188730482009504
10,2,94,7365,0,59,0.0127630685675492,0.00801086218601493
1,4,463,7316,0,73,0.0632859486057955,0.00997813012575178
2,4,287,7316,0,261,0.0392290869327501,0.0356752323674139
3,4,390,7316,0,0,0.0533078184800437,0
4,4,578,7316,0,173,0.0790049207217059,0.0236468015308912
5,4,1279,7316,0,796,0.174822307271733,0.10880262438491
6,4,865,7316,0,829,0.118234007654456,0.113313285948606
7,4,490,7316,0,100,0.0669764898851832,0.0136686714051394
8,4,84,7316,0,3,0.0114816839803171,0.000410060142154183
9,4,358,7316,0,141,0.0489338436303991,0.0192728266812466
10,4,611,7316,0,226,0.0835155822854019,0.0308911973756151
1,2,1712,7570,0,115,0.226155878467635,0.0151915455746367
2,2,96,7570,0,36,0.0126816380449141,0.0047556142668428
3,2,2165,7570,0,302,0.285997357992074,0.039894319682959
4,2,291,7570,0,75,0.038441215323646,0.00990752972258917
5,2,371,7570,0,297,0.0490092470277411,0.0392338177014531
6,2,3695,7570,0,305,0.488110964332893,0.0402906208718626
7,2,384,7570,0,249,0.0507265521796565,0.032892998678996
8,2,117,7570,0,78,0.0154557463672391,0.0103038309114927
9,2,192,7570,0,119,0.0253632760898283,0.0157199471598415
10,2,2552,7570,0,89,0.337120211360634,0.0117569352708058
1,4,912,7285,0,105,0.125188743994509,0.0144131777625257
2,4,759,7285,0,15,0.104186684969115,0.00205902539464653
3,4,204,7285,0,92,0.0280027453671929,0.0126286890871654
4,4,2048,7285,0,394,0.281125600549073,0.0540837336993823
5,4,1322,7285,0,1027,0.181468771448181,0.140974605353466
6,4,351,7285,0,226,0.0481811942347289,0.0310226492793411
7,4,3061,7285,0,558,0.420178448867536,0.0765957446808511
8,4,616,7285,0,531,0.084557309540151,0.0728894989704873
9,4,437,7285,0,112,0.0599862731640357,0.0153740562800275
10,4,130,7285,0,16,0.0178448867536033,0.00219629375428964
1,2,2840,7487,0,810,0.379324161880593,0.108187525043409
2,2,178,7487,0,141,0.0237745425404034,0.018832643248297
3,2,127,7487,0,80,0.0169627354080406,0.0106851876586083
4,2,3290,7487,0,708,0.439428342460264,0.094563910778683
5,2,2123,7487,0,130,0.283558167490317,0.0173634299452384
6,2,313,7487,0,265,0.0418057967143048,0.0353946841191398
7,2,199,7487,0,146,0.026579404300788,0.0195004674769601
8,2,58,7487,0,28,0.00774676105249098,0.00373981568051289
9,2,582,7487,0,542,0.0777347402163751,0.0723921463870709
10,2,120,7487,0,86,0.0160277814879124,0.0114865767330039
1,2,724,7609,0,706,0.0951504796950979,0.0927848600341701
2,2,199,7609,0,187,0.0261532395847023,0.0245761598107504
3,2,125,7609,0,112,0.0164279143119989,0.0147194112235511
4,2,673,7609,0,274,0.0884478906558023,0.0360099881719017
5,2,25,7609,0,12,0.00328558286239979,0.0015770797739519
6,2,136,7609,0,115,0.0178735707714549,0.015113681167039
7,2,1394,7609,0,64,0.183204100407412,0.00841109212774346
8,2,277,7609,0,170,0.0364042581153897,0.0223419634643186
9,2,196,7609,0,182,0.0257589696412144,0.0239190432382705
10,2,80,7609,0,60,0.0105138651596793,0.0078853988697595
1,6,684,7471,0,365,0.0915540088341587,0.048855574889573
2,6,367,7471,0,304,0.0491232766697899,0.0406906705929594
3,6,231,7471,0,164,0.0309195556150448,0.0219515459777808
4,6,101,7471,0,5,0.0135189399009503,0.000669254450542096
5,6,2917,7471,0,1121,0.390443046446259,0.150046847811538
6,6,294,7471,0,232,0.0393521616918752,0.0310534065051533
7,6,129,7471,0,49,0.0172667648239861,0.00655869361531254
8,6,195,7471,0,139,0.0261009235711417,0.0186052737250703
9,6,2709,7471,0,522,0.362602061303708,0.0698701646365948
10,6,2581,7471,0,170,0.34546914736983,0.0227546513184313
1,3,78,7433,0,0,0.0104937441140858,0
2,3,80,7433,0,13,0.0107628144759855,0.00174895735234764
3,3,167,7433,0,107,0.0224673752186197,0.0143952643616306
4,3,1665,7433,0,96,0.224001076281448,0.0129153773711826
5,3,497,7433,0,277,0.0668639849320597,0.0372662451230997
6,3,110,7433,0,60,0.01479886990448,0.0080721108569891
7,3,183,7433,0,131,0.0246199381138168,0.0176241087044262
8,3,631,7433,0,331,0.0848916991793354,0.0445311448943899
9,3,875,7433,0,258,0.117718283331091,0.0347100766850531
10,3,85,7433,0,27,0.0114354903807346,0.0036324498856451
1,17,398,7103,0,183,0.0560326622553851,0.0257637617907926
2,17,552,7103,0,364,0.0777136421230466,0.0512459524144728
3,17,440,7103,0,38,0.0619456567647473,0.00534985217513727
4,17,1323,7103,0,136,0.186259327044911,0.0191468393636492
5,17,303,7103,0,66,0.0426580318175419,0.00929184851471209
6,17,683,7103,0,110,0.0961565535689145,0.0154864141911868
7,17,752,7103,0,490,0.105870758834295,0.0689849359425595
8,17,271,7103,0,86,0.0381528931437421,0.012107560185837
9,17,404,7103,0,233,0.0568773757567225,0.0328030409686048
10,17,364,7103,0,227,0.0512459524144728,0.0319583274672674
1,13,245,7139,0,34,0.0343185320072839,0.00476257178876593
2,13,2007,7139,0,694,0.281131811178036,0.0972124947471635
3,13,212,7139,0,0,0.0296960358593641,0
4,13,256,7139,0,74,0.0358593640565906,0.0103655974226082
5,13,747,7139,0,373,0.104636503712004,0.0522482140355792
6,13,212,7139,0,11,0.0296960358593641,0.00154083204930663
7,13,467,7139,0,347,0.0654153242751086,0.0486062473735817
8,13,361,7139,0,38,0.0505673063454265,0.00532287435215016
9,13,1270,7139,0,356,0.177896063874492,0.0498669281411962
10,13,248,7139,0,49,0.0347387589298221,0.00686370640145679
1,6,744,7132,0,145,0.104318564217611,0.0203309029725182
2,6,674,7132,0,191,0.0945036455412227,0.0267807066741447
3,6,720,7132,0,346,0.100953449242849,0.0485137408861469
4,6,2332,7132,0,1830,0.326977005047672,0.256590016825575
5,6,1033,7132,0,682,0.144840157038699,0.0956253505328099
6,6,1203,7132,0,32,0.168676388109927,0.00448681996634885
7,6,837,7132,0,451,0.117358384744812,0.0632361189007291
8,6,547,7132,0,237,0.0766965787997757,0.0332305103757712
9,6,1463,7132,0,147,0.205131800336511,0.020611329220415
10,6,941,7132,0,118,0.131940549635446,0.0165451486259114
1,3,2320,7397,0,736,0.313640665134514,0.0994997972150872
2,3,218,7397,0,157,0.0294714073272948,0.021224820873327
3,3,162,7397,0,74,0.0219007705826686,0.010004055698256
4,3,483,7397,0,195,0.065296741922401,0.0263620386643234
5,3,85,7397,0,51,0.0114911450588076,0.00689468703528457
6,3,142,7397,0,87,0.0191969717453022,0.0117615249425443
7,3,101,7397,0,68,0.0136541841287008,0.0091929160470461
8,3,2260,7397,0,519,0.305529268622414,0.0701635798296607
9,3,194,7397,0,144,0.026226848722455,0.0194673516290388
10,3,86,7397,0,23,0.011626335000676,0.00310936866297147
1,3,5300,7332,0,215,0.722858701582106,0.0293235133660666
2,3,91,7332,0,45,0.0124113475177305,0.00613747954173486
3,3,152,7332,0,69,0.0207310420076378,0.00941080196399345
4,3,202,7332,0,150,0.0275504637206765,0.0204582651391162
5,3,1514,7332,0,215,0.206492089470813,0.0293235133660666
6,3,585,7332,0,60,0.0797872340425532,0.00818330605564648
7,3,126,7332,0,55,0.0171849427168576,0.00750136388434261
8,3,175,7332,0,100,0.0238679759956356,0.0136388434260775
9,3,86,7332,0,4,0.0117294053464266,0.000545553737043099
10,3,250,7332,0,173,0.0340971085651937,0.023595199127114
1,2,98,7574,0,52,0.0129390018484288,0.00686559281753367
2,2,298,7574,0,184,0.0393451280697122,0.0242936361235807
3,2,68,7574,0,0,0.00897808291523633,0
4,2,499,7574,0,464,0.0658832849221019,0.0612622128333773
5,2,639,7574,0,114,0.0843675732770003,0.0150514919461315
6,2,74,7574,0,14,0.00977026670187484,0.00184842883548983
7,2,793,7574,0,429,0.104700290467388,0.0566411407446528
8,2,357,7574,0,296,0.0471349353049908,0.0390810668074993
9,2,108,7574,0,53,0.014259308159493,0.00699762344864008
10,2,3728,7574,0,441,0.492210192764721,0.0582255083179298
1,19,225,6859,0,30,0.032803615687418,0.00437381542498907
2,19,1315,6859,0,83,0.191718909462021,0.0121008893424697
3,19,874,6859,0,447,0.127423822714681,0.0651698498323371
4,19,326,6859,0,210,0.0475287942848812,0.0306167079749235
5,19,463,6859,0,323,0.0675025513923312,0.0470914127423823
6,19,329,6859,0,156,0.0479661758273801,0.0227438402099431
7,19,1418,6859,0,142,0.206735675754483,0.0207027263449482
8,19,2555,6859,0,958,0.372503280361569,0.139670505904651
9,19,1228,6859,0,61,0.179034844729552,0.00889342469747777
10,19,303,6859,0,181,0.0441755357923896,0.026388686397434
1,25,597,6749,0,164,0.088457549266558,0.0242998962809305
2,25,469,6749,0,26,0.0694917765594903,0.00385242258112313
3,25,682,6749,0,418,0.101052007704845,0.061935101496518
4,25,871,6749,0,486,0.129056156467625,0.0720106682471477
5,25,608,6749,0,343,0.0900874203585716,0.0508223440509705
6,25,504,6749,0,107,0.0746777300340791,0.0158542006223144
7,25,773,6749,0,149,0.114535486738776,0.022077344791821
8,25,906,6749,0,469,0.134242109942214,0.0694917765594903
9,25,460,6749,0,48,0.0681582456660246,0.00711216476515039
10,25,847,6749,0,573,0.12550007408505,0.0849014668839828
1,3,796,7339,0,293,0.108461643275651,0.0399236953263387
2,3,262,7339,0,135,0.0356996866058046,0.018394876686197
3,3,130,7339,0,17,0.0177135849570786,0.00231639187900259
4,3,293,7339,0,223,0.0399236953263387,0.030385611118681
5,3,3545,7339,0,176,0.483035835944952,0.023981468864968
6,3,514,7339,0,390,0.0700367897533724,0.0531407548712359
7,3,1984,7339,0,540,0.270336558114184,0.0735795067447881
8,3,454,7339,0,393,0.0618612890039515,0.0535495299087069
9,3,2314,7339,0,9,0.315301812235999,0.00122632511241314
10,3,1415,7339,0,235,0.19280555934051,0.0320207112685652
1,3,2242,7459,0,125,0.300576484783483,0.0167582785896233
2,3,189,7459,0,129,0.0253385172275104,0.0172945435044912
3,3,225,7459,0,182,0.0301649014613219,0.0244000536264915
4,3,93,7459,0,65,0.0124681592706797,0.0087143048666041
5,3,275,7459,0,213,0.0368682128971712,0.0285561067167181
6,3,285,7459,0,240,0.0382088751843411,0.0321758948920767
7,3,363,7459,0,301,0.048666041024266,0.0403539348438128
8,3,79,7459,0,29,0.0105912320686419,0.0038879206327926
9,3,2274,7459,0,499,0.304866604102427,0.0668990481297761
10,3,213,7459,0,189,0.0285561067167181,0.0253385172275104
1,1,1218,7552,0,120,0.161281779661017,0.0158898305084746
2,1,52,7552,0,1,0.00688559322033898,0.000132415254237288
3,1,3236,7552,0,311,0.428495762711864,0.0411811440677966
4,1,1234,7552,0,26,0.163400423728814,0.00344279661016949
5,1,201,7552,0,155,0.0266154661016949,0.0205243644067797
6,1,220,7552,0,183,0.0291313559322034,0.0242319915254237
7,1,283,7552,0,255,0.0374735169491525,0.0337658898305085
8,1,1309,7552,0,449,0.17333156779661,0.0594544491525424
9,1,52,7552,0,11,0.00688559322033898,0.00145656779661017
10,1,1730,7552,0,133,0.229078389830508,0.0176112288135593
1,19,852,7202,0,546,0.118300472091086,0.075812274368231
2,19,291,7202,0,140,0.0404054429325187,0.0194390447098028
3,19,377,7202,0,301,0.0523465703971119,0.0417939461260761
4,19,368,7202,0,237,0.0510969175229103,0.0329075256873091
5,19,204,7202,0,45,0.0283254651485698,0.00624826437100805
6,19,1052,7202,0,531,0.146070535962233,0.073729519577895
7,19,644,7202,0,486,0.089419605665093,0.067481255206887
8,19,574,7202,0,243,0.0797000833101916,0.0337406276034435
9,19,196,7202,0,7,0.027214662593724,0.000971952235490142
10,19,218,7202,0,43,0.0302693696195501,0.00597056373229658
1,30,1822,6664,0,973,0.273409363745498,0.146008403361345
2,30,918,6664,0,494,0.137755102040816,0.0741296518607443
3,30,647,6664,0,292,0.0970888355342137,0.0438175270108043
4,30,1105,6664,0,498,0.165816326530612,0.0747298919567827
5,30,1269,6664,0,226,0.190426170468187,0.0339135654261705
6,30,485,6664,0,67,0.0727791116446579,0.0100540216086435
7,30,959,6664,0,542,0.14390756302521,0.0813325330132053
8,30,515,6664,0,186,0.077280912364946,0.0279111644657863
9,30,1601,6664,0,763,0.240246098439376,0.114495798319328
10,30,896,6664,0,583,0.134453781512605,0.087484993997599
1,15,214,7348,0,16,0.0291235710397387,0.00217746325530757
2,15,214,7348,0,0,0.0291235710397387,0
3,15,260,7348,0,135,0.035383777898748,0.0183723462166576
4,15,662,7348,0,311,0.0900925421883506,0.0423244420250408
5,15,1199,7348,0,859,0.163173652694611,0.116902558519325
6,15,558,7348,0,124,0.0759390310288514,0.0168753402286336
7,15,229,7348,0,29,0.0311649428415895,0.00394665215024496
8,15,310,7348,0,120,0.0421883505715841,0.0163309744148067
9,15,479,7348,0,340,0.0651878062057703,0.0462710941752858
10,15,462,7348,0,377,0.062874251497006,0.0513064779531845
1,18,270,7193,0,10,0.0375364938134297,0.00139024051160851
2,18,272,7193,0,22,0.0378145419157514,0.00305852912553872
3,18,394,7193,0,161,0.0547754761573752,0.022382872236897
4,18,362,7193,0,94,0.050326706520228,0.01306826080912
5,18,359,7193,0,111,0.0499096343667454,0.0154316696788544
6,18,679,7193,0,498,0.0943973307382177,0.0692339774781037
7,18,535,7193,0,463,0.0743778673710552,0.0643681356874739
8,18,524,7193,0,319,0.0728486028082858,0.0443486723203114
9,18,450,7193,0,231,0.0625608230223829,0.0321145558181565
10,18,349,7193,0,173,0.0485193938551369,0.0240511608508272
1,1,180,7648,0,157,0.0235355648535565,0.0205282426778243
2,1,1052,7648,0,160,0.13755230125523,0.0209205020920502
3,1,750,7648,0,126,0.0980648535564854,0.0164748953974895
4,1,1552,7648,0,200,0.202928870292887,0.0261506276150628
5,1,62,7648,0,27,0.00810669456066946,0.00353033472803347
6,1,84,7648,0,50,0.0109832635983264,0.00653765690376569
7,1,1349,7648,0,914,0.176385983263598,0.119508368200837
8,1,108,7648,0,77,0.0141213389121339,0.0100679916317992
9,1,836,7648,0,79,0.109309623430962,0.0103294979079498
10,1,1556,7648,0,82,0.203451882845188,0.0107217573221757
1,3,137,7536,0,91,0.0181794055201699,0.0120753715498938
2,3,3490,7536,0,151,0.463110403397028,0.0200371549893843
3,3,520,7536,0,281,0.0690021231422505,0.0372876857749469
4,3,210,7536,0,184,0.0278662420382166,0.024416135881104
5,3,61,7536,0,12,0.00809447983014862,0.00159235668789809
6,3,77,7536,0,34,0.0102176220806794,0.00451167728237792
7,3,3411,7536,0,1433,0.452627388535032,0.190153927813163
8,3,633,7536,0,385,0.0839968152866242,0.051088110403397
9,3,1228,7536,0,181,0.162951167728238,0.0240180467091295
10,3,98,7536,0,39,0.0130042462845011,0.00517515923566879
1,1,3036,7496,0,220,0.405016008537887,0.0293489861259338
2,1,267,7496,0,71,0.0356189967982924,0.00947171824973319
3,1,530,7496,0,88,0.0707043756670224,0.0117395944503735
4,1,3257,7496,0,371,0.434498399146211,0.0494930629669157
5,1,317,7496,0,284,0.0422892209178228,0.0378868729989328
6,1,48,7496,0,14,0.0064034151547492,0.00186766275346852
7,1,217,7496,0,195,0.028948772678762,0.0260138740661686
8,1,4575,7496,0,183,0.610325506937033,0.0244130202774813
9,1,1045,7496,0,172,0.139407684098186,0.0229455709711846
10,1,44,7496,0,10,0.00586979722518677,0.00133404482390608
1,26,1344,6861,0,1137,0.195889811980761,0.165719282903367
2,26,586,6861,0,366,0.0854102900451829,0.0533449934411893
3,26,433,6861,0,303,0.0631103337705874,0.0441626585045912
4,26,318,6861,0,32,0.0463489287275907,0.00466404314239907
5,26,792,6861,0,563,0.115435067774377,0.0820580090365836
6,26,649,6861,0,84,0.0945926249817811,0.0122431132487976
7,26,412,6861,0,150,0.060049555458388,0.0218627022299956
8,26,1249,6861,0,125,0.182043433901764,0.0182189185249964
9,26,746,6861,0,522,0.108730505757178,0.0760822037603848
10,26,746,6861,0,498,0.108730505757178,0.0725841714035855
1,45,673,6114,0,194,0.110075237160615,0.0317304546941446
2,45,536,6114,0,24,0.0876676480209356,0.00392541707556428
3,45,877,6114,0,535,0.143441282302911,0.0875040889761204
4,45,761,6114,0,264,0.124468433104351,0.0431795878312071
5,45,776,6114,0,352,0.126921818776578,0.0575727837749428
6,45,619,6114,0,185,0.101243048740595,0.030258423290808
7,45,536,6114,0,92,0.0876676480209356,0.0150474321229964
8,45,1081,6114,0,680,0.176807327445208,0.111220150474321
9,45,818,6114,0,374,0.133791298658816,0.0611710827608767
10,45,981,6114,0,840,0.16045142296369,0.13738959764475
1,2,2341,7592,0,493,0.308350895679663,0.0649367755532139
2,2,269,7592,0,217,0.035432033719705,0.0285827186512118
3,2,693,7592,0,269,0.0912802950474183,0.035432033719705
4,2,3304,7592,0,844,0.435194942044257,0.111169652265543
5,2,61,7592,0,17,0.00803477344573235,0.00223919915700738
6,2,680,7592,0,631,0.089567966280295,0.083113804004215
7,2,63,7592,0,37,0.00829820864067439,0.00487355110642782
8,2,2003,7592,0,585,0.263830347734457,0.0770547945205479
9,2,320,7592,0,76,0.0421496311907271,0.0100105374077977
10,2,189,7592,0,156,0.0248946259220232,0.0205479452054795
1,2,88,7490,0,53,0.0117489986648865,0.00707610146862483
2,2,178,7490,0,111,0.0237650200267023,0.0148197596795728
3,2,1574,7490,0,316,0.210146862483311,0.0421895861148198
4,2,3140,7490,0,156,0.419225634178905,0.0208277703604806
5,2,647,7490,0,579,0.0863818424566088,0.0773030707610147
6,2,124,7490,0,76,0.0165554072096128,0.0101468624833111
7,2,115,7490,0,62,0.0153538050734312,0.00827770360480641
8,2,2241,7490,0,861,0.299198931909212,0.114953271028037
9,2,1370,7490,0,441,0.182910547396529,0.0588785046728972
10,2,168,7490,0,119,0.0224299065420561,0.0158878504672897
1,12,230,7264,0,46,0.0316629955947137,0.00633259911894273
2,12,729,7264,0,598,0.100357929515418,0.0823237885462555
3,12,267,7264,0,74,0.0367566079295154,0.0101872246696035
4,12,577,7264,0,183,0.0794328193832599,0.025192731277533
5,12,569,7264,0,348,0.0783314977973568,0.0479074889867841
6,12,695,7264,0,493,0.0956773127753304,0.0678689427312775
7,12,237,7264,0,79,0.0326266519823789,0.010875550660793
8,12,1076,7264,0,136,0.148127753303965,0.0187224669603524
9,12,1129,7264,0,950,0.155424008810573,0.130781938325991
10,12,380,7264,0,293,0.0523127753303965,0.0403359030837004
1,1,281,7608,0,87,0.0369348054679285,0.0114353312302839
2,1,163,7608,0,131,0.0214248159831756,0.0172187171398528
3,1,600,7608,0,253,0.0788643533123028,0.033254468980021
4,1,67,7608,0,9,0.00880651945320715,0.00118296529968454
5,1,89,7608,0,26,0.0116982124079916,0.00341745531019979
6,1,84,7608,0,29,0.0110410094637224,0.0038117770767613
7,1,402,7608,0,364,0.0528391167192429,0.0478443743427971
8,1,1644,7608,0,214,0.21608832807571,0.0281282860147213
9,1,812,7608,0,207,0.106729758149317,0.0272082018927445
10,1,133,7608,0,94,0.0174815983175605,0.0123554153522608
1,1,1685,7635,0,913,0.220694171578258,0.119580877537656
2,1,2030,7635,0,187,0.265880812049771,0.0244924688932547
3,1,146,7635,0,106,0.0191224623444663,0.0138834315651604
4,1,199,7635,0,163,0.0260641781270465,0.0213490504256712
5,1,2840,7635,0,238,0.371971185330714,0.0311722331368697
6,1,829,7635,0,275,0.108578912901113,0.0360183366077276
7,1,136,7635,0,110,0.0178127046496398,0.014407334643091
8,1,52,7635,0,4,0.00681074001309758,0.000523903077930583
9,1,2865,7635,0,407,0.37524557956778,0.0533071381794368
10,1,1506,7635,0,150,0.197249508840864,0.0196463654223969
1,14,1099,7190,0,1025,0.152851182197497,0.142559109874826
2,14,168,7190,0,52,0.02336578581363,0.00723226703755216
3,14,855,7190,0,719,0.118915159944367,0.1
4,14,364,7190,0,230,0.0506258692628651,0.0319888734353268
5,14,166,7190,0,0,0.0230876216968011,0
6,14,365,7190,0,93,0.0507649513212796,0.0129346314325452
7,14,318,7190,0,194,0.0442280945757997,0.0269819193324061
8,14,2260,7190,0,665,0.31432545201669,0.0924895688456189
9,14,420,7190,0,269,0.0584144645340751,0.037413073713491
10,14,1120,7190,0,834,0.1557719054242,0.115994436717663
1,3,829,7491,0,88,0.110666132692564,0.0117474302496329
2,3,1844,7491,0,527,0.246162061140035,0.0703510879722333
3,3,111,7491,0,45,0.0148177813376051,0.00600720865038046
4,3,2301,7491,0,1716,0.307168602322787,0.229074889867841
5,3,110,7491,0,28,0.0146842878120411,0.00373781871579228
6,3,2134,7491,0,706,0.284875183553598,0.0942464290481912
7,3,2837,7491,0,1092,0.378721132025097,0.145774929915899
8,3,106,7491,0,34,0.0141503137097851,0.00453877986917635
9,3,180,7491,0,145,0.0240288346015218,0.0193565612067815
10,3,115,7491,0,60,0.0153517554398612,0.00800961153384061
1,1,5167,7529,0,159,0.686279718422101,0.0211183424093505
2,1,1218,7529,0,214,0.16177447204144,0.0284234294062957
3,1,68,7529,0,42,0.00903174392349582,0.00557843007039447
4,1,135,7529,0,111,0.0179306680834108,0.0147429937574711
5,1,258,7529,0,224,0.0342674990038518,0.0297516270421039
6,1,4050,7529,0,151,0.537920042502324,0.0200557843007039
7,1,1159,7529,0,1132,0.153938105990171,0.150351972373489
8,1,316,7529,0,278,0.0419710452915394,0.0369238942754682
9,1,62,7529,0,41,0.00823482534201089,0.00544561030681365
10,1,1588,7529,0,148,0.210917784566343,0.0196573250099615
1,7,182,7351,0,122,0.0247585362535709,0.0165963814447014
2,7,2597,7351,0,99,0.35328526731057,0.0134675554346347
3,7,1096,7351,0,680,0.14909536117535,0.0925044211671881
4,7,183,7351,0,136,0.0248945721670521,0.0185008842334376
5,7,227,7351,0,180,0.0308801523602231,0.0244864644266086
6,7,956,7351,0,890,0.130050333287988,0.121071962998232
7,7,154,7351,0,92,0.0209495306760985,0.0125153040402666
8,7,798,7351,0,124,0.108556658957965,0.0168684532716637
9,7,236,7351,0,157,0.0321044755815535,0.021357638416542
10,7,247,7351,0,211,0.0336008706298463,0.0287035777445246
1,1,179,7624,0,105,0.0234784889821616,0.0137722980062959
2,1,1282,7624,0,215,0.168153200419727,0.0282004197271773
3,1,3517,7624,0,87,0.461306400839454,0.011411332633788
4,1,204,7624,0,153,0.0267576075550892,0.0200682056663169
5,1,2542,7624,0,1117,0.333420776495278,0.146511017838405
6,1,170,7624,0,92,0.0222980062959077,0.0120671563483736
7,1,1722,7624,0,663,0.225865687303253,0.0869622245540399
8,1,1242,7624,0,156,0.162906610703043,0.0204616998950682
9,1,3596,7624,0,193,0.471668415529906,0.025314795383001
10,1,565,7624,0,444,0.0741080797481637,0.0582371458551941
1,1,2482,7562,0,339,0.328220047606453,0.0448294102089394
2,1,1048,7562,0,1014,0.138587675218196,0.134091510182491
3,1,305,7562,0,272,0.0403332451732346,0.0359693202856387
4,1,1621,7562,0,29,0.214361280084634,0.00383496429516001
5,1,1524,7562,0,1039,0.201533985718064,0.137397513885216
6,1,1151,7562,0,978,0.15220841047342,0.129330864850569
7,1,168,7562,0,133,0.0222163448823063,0.0175879396984925
8,1,551,7562,0,31,0.0728643216080402,0.00409944459137794
9,1,50,7562,0,17,0.00661200740544829,0.00224808251785242
10,1,715,7562,0,45,0.0945517058979106,0.00595080666490347
1,3,420,7551,0,355,0.055621771950735,0.047013640577407
2,3,4026,7551,0,363,0.533174413984903,0.0480731029002781
3,3,143,7551,0,99,0.0189378890213217,0.0131108462455304
4,3,453,7551,0,53,0.0599920540325785,0.00701893788902132
5,3,889,7551,0,333,0.117732750629056,0.0441001191895113
6,3,332,7551,0,44,0.0439676863991524,0.00582704277579129
7,3,710,7551,0,104,0.0940272811548139,0.0137730101973249
8,3,229,7551,0,172,0.0303271089921865,0.0227784399417296
9,3,83,7551,0,34,0.0109919215997881,0.00450271487220236
10,3,767,7551,0,717,0.101575950205271,0.0949543106873262
1,13,1020,7247,0,349,0.140747895680971,0.0481578584241755
2,13,278,7247,0,151,0.0383607009797157,0.0208362080861046
3,13,252,7247,0,96,0.0347730095211812,0.0132468607699738
4,13,276,7247,0,164,0.0380847247136746,0.0226300538153719
5,13,1657,7247,0,1125,0.228646336415068,0.15523664964813
6,13,211,7247,0,67,0.0291154960673382,0.00924520491237754
7,13,280,7247,0,133,0.0386366772457569,0.0183524216917345
8,13,1753,7247,0,578,0.241893197185042,0.0797571408858838
9,13,547,7247,0,216,0.0754795087622464,0.029805436732441
10,13,903,7247,0,762,0.124603284117566,0.105146957361667
1,6,208,7157,0,152,0.0290624563364538,0.0212379488612547
